checkpoint_sentences,sentence_index,retrieval_mode,recall_step,expected_word,decoded_word,raw_event_count,raw_predicted_column_count,prediction_active_cell_count,advance_success,timed_overlap_of_selected_word,column_overlap_of_selected_word,number_of_ranked_candidates,top_5_candidates,stopped_reason,previous_active_cell_count,previous_winner_count,burst_cell_count
100,31,neural,4,",",after,80,80,80,True,2,3,48,"[{""word"": ""after"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Elder"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dropped"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""going"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""awful"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,92,92,0
100,32,neural,1,one,I,96,96,96,True,2,4,54,"[{""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""pardon"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""`"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""for"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Great"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,55,10,0
100,32,neural,2,after,appeared,98,98,98,True,2,3,50,"[{""word"": ""appeared"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""bronze-colored"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""bear"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""what"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""If"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,96,96,0
100,32,neural,3,the,do,86,86,86,True,2,2,48,"[{""word"": ""do"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""hair"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pretence"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""amiss"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""how"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,98,98,0
100,32,neural,4,other,going,82,82,82,True,3,4,45,"[{""word"": ""going"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""axe"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""could"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""salt"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""appeared"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,86,86,0
100,33,neural,1,humanity,humanity,26,26,26,True,8,8,40,"[{""word"": ""humanity"", ""timed_overlap"": 8, ""column_overlap"": 8}, {""word"": ""The"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""only"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""to"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""royal"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,0
100,33,neural,2,must,must,24,24,24,True,9,9,45,"[{""word"": ""must"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""doctor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""excuse"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""came"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""praised"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,26,26,0
100,33,neural,3,pay,pay,55,55,55,True,4,5,41,"[{""word"": ""pay"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""fire"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""exactly"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""The"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""minister"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,24,24,0
100,33,neural,4,for,demons,56,56,56,True,2,2,45,"[{""word"": ""demons"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Anne"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""think"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""six"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Don"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,55,0
100,34,neural,1,another,poor,96,96,96,True,2,3,39,"[{""word"": ""poor"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""somehow"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""growled"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""certainly"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""fire"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,64,10,0
100,34,neural,2,laughed,will,92,92,92,True,3,4,42,"[{""word"": ""will"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""would"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""wife"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""seen"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""place"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,96,96,0
100,34,neural,3,",",behind,85,85,85,True,3,3,37,"[{""word"": ""behind"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""And"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Janet"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""calmly"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Gilbert"", ""timed_overlap"": 2, ""column_overlap"": 3}]",completed,92,92,0
100,34,neural,4,and,thrifty,87,87,87,True,2,5,24,"[{""word"": ""thrifty"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""might"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Molly"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""caught"", ""timed_overlap"": 1, ""column_overlap"": 6}, {""word"": ""Arts"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,85,85,0
100,35,neural,1,me,me,35,35,35,True,9,9,46,"[{""word"": ""me"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""fall"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""mount"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""hair"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""stood"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,46,10,0
100,35,neural,2,",",",",45,45,45,True,3,3,47,"[{""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""Sammy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""poor"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""pretence"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""am"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,35,35,0
100,35,neural,3,',her,85,85,85,True,3,3,48,"[{""word"": ""her"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""'"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Dear"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""The"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""oh"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,45,45,0
100,35,neural,4,answered,rejoined,91,91,91,True,5,5,37,"[{""word"": ""rejoined"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""answered"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""by"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""coming"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""was"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,85,85,0
100,36,neural,1,said,said,38,38,38,True,6,6,43,"[{""word"": ""said"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""answered"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""should"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""ones"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""had"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,0
100,36,neural,2,the,Puck,47,47,47,True,7,7,44,"[{""word"": ""Puck"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""they"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""deep"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""jealousy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""ride"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,38,38,0
100,36,neural,3,bear,highness,89,89,89,True,3,3,44,"[{""word"": ""highness"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""wish"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""little"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""sure"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,47,47,0
100,36,neural,4,",",Puck,90,90,90,True,4,4,43,"[{""word"": ""Puck"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": "","", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""`"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""things"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""the"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,89,89,0
100,37,neural,1,even,easel,95,95,95,True,2,3,60,"[{""word"": ""easel"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""when"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""can"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,0
100,37,neural,2,if,close,99,99,99,True,2,2,48,"[{""word"": ""close"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""said"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""they"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""If"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""And"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,95,95,0
100,37,neural,3,you,do,85,85,85,True,3,3,44,"[{""word"": ""do"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""At"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""So"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hair"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""promise"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,99,99,0
100,37,neural,4,tried,'',93,93,93,True,2,3,52,"[{""word"": ""''"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""long"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""dropped"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""lot"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""pink"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,85,85,0
100,38,neural,1,and,and,54,54,54,True,2,5,45,"[{""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 5}, {""word"": ""beauty"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""now"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""O"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""fish"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,0
100,38,neural,2,drop,fine,78,78,78,True,1,3,42,"[{""word"": ""fine"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""window"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""No"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""him"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""She"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,54,54,0
100,38,neural,3,remorsefully,one,76,76,76,True,2,3,55,"[{""word"": ""one"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Jack"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ride"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""pudding"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""howled"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,78,78,0
100,38,neural,4,at,agreement,87,87,87,True,5,5,39,"[{""word"": ""agreement"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""get"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""appeared"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""frightened"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""forward"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,76,76,0
100,39,neural,1,spoke,spoke,73,73,73,True,3,3,45,"[{""word"": ""spoke"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""came"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""how"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""tasted"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Rogers"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,73,10,0
100,39,neural,2,in,up,75,75,75,True,5,5,41,"[{""word"": ""up"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""been"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""into"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""Anne"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""growled"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,73,73,0
100,39,neural,3,soft,stop,79,79,79,True,3,3,48,"[{""word"": ""stop"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""soft"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""a"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""brave"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""up"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,75,75,0
100,39,neural,4,and,Dick,85,85,85,True,3,3,47,"[{""word"": ""Dick"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""more"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""the"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""dared"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""chop"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,79,79,0
100,40,neural,1,of,of,47,47,47,True,6,6,42,"[{""word"": ""of"", ""timed_overlap"": 6, ""column_overlap"": 6}, {""word"": ""once"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""wind"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Now"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""long"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,37,10,0
100,40,neural,2,the,run,47,47,47,True,2,3,46,"[{""word"": ""run"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""about"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""put"", ""timed_overlap"": 1, ""column_overlap"": 5}, {""word"": ""shook"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""The"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,47,47,0
100,40,neural,3,desert,desert,75,75,75,True,4,5,40,"[{""word"": ""desert"", ""timed_overlap"": 4, ""column_overlap"": 5}, {""word"": ""night"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Peter"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""so"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""salt"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,47,47,0
100,40,neural,4,appeared,",",93,93,93,True,2,4,49,"[{""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""behind"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""it"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""already"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""awful"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,75,75,0
100,41,neural,1,girl,girl,9,9,9,True,9,9,41,"[{""word"": ""girl"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""lord"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""with"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""queen"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""In"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,10,10,0
100,41,neural,2,in,in,9,9,9,True,9,9,34,"[{""word"": ""in"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""growled"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""hearth"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""all"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Nan"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,9,9,0
100,41,neural,3,the,the,15,15,15,True,7,8,31,"[{""word"": ""the"", ""timed_overlap"": 7, ""column_overlap"": 8}, {""word"": ""present"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""world"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""calmly"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""little"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,9,9,0
100,41,neural,4,world,world,18,18,18,True,9,9,28,"[{""word"": ""world"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""the"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""prince"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""snuff-box"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""mutinously"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,15,15,0
100,42,neural,1,",",--,33,33,33,True,7,7,41,"[{""word"": ""--"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": "","", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""leafy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""never"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""``"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,37,10,0
100,42,neural,2,not,not,62,62,62,True,5,6,47,"[{""word"": ""not"", ""timed_overlap"": 5, ""column_overlap"": 6}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""price"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""be"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""right"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,33,33,0
100,42,neural,3,exactly,",",81,81,81,True,2,3,39,"[{""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""'s"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": "";"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""like"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Frank"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,62,62,0
100,42,neural,4,.,Square,85,85,85,True,2,3,47,"[{""word"": ""Square"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""little"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Pegasus"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""the"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""once"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,81,81,0
100,43,neural,1,her,let,92,92,92,True,3,3,46,"[{""word"": ""let"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""seen"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""her"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""would"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""bared"", ""timed_overlap"": 1, ""column_overlap"": 4}]",completed,46,10,0
100,43,neural,2,ambitions,will,86,86,86,True,3,4,37,"[{""word"": ""will"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""got"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""seen"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""shook"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""him"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,92,92,0
100,43,neural,3,last,o,78,78,78,True,2,2,45,"[{""word"": ""o"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""he"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""we"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Kindly"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""sustaining"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,86,86,0
100,43,neural,4,night,--,93,93,93,True,3,3,34,"[{""word"": ""--"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""months"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""ought"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""soft"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""put"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,78,78,0
100,44,neural,1,chop,save,55,55,55,True,4,4,49,"[{""word"": ""save"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""pudding"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""had"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""wife"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""There"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,19,10,0
100,44,neural,2,it,Happy,89,89,89,True,2,3,48,"[{""word"": ""Happy"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""should"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""No"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""agreement"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""up"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,55,0
100,44,neural,3,off,men,85,85,85,True,1,4,37,"[{""word"": ""men"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""There"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Millie"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""sure"", ""timed_overlap"": 1, ""column_overlap"": 2}, {""word"": ""Oh"", ""timed_overlap"": 1, ""column_overlap"": 2}]",completed,89,89,0
100,44,neural,4,",",beneath,82,82,82,True,2,3,44,"[{""word"": ""beneath"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""dear"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""There"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""And"", ""timed_overlap"": 1, ""column_overlap"": 3}, {""word"": ""Marsch"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,85,85,0
100,45,neural,1,awful,awful,40,40,40,True,5,5,33,"[{""word"": ""awful"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""some"", ""timed_overlap"": 3, ""column_overlap"": 4}, {""word"": ""close"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""she"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Cursed"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,46,10,0
100,45,neural,2,early,blades,31,31,31,True,7,7,49,"[{""word"": ""blades"", ""timed_overlap"": 7, ""column_overlap"": 7}, {""word"": ""'ve"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""fire"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": "","", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""behind"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,40,40,0
100,45,neural,3,",",almost,56,56,56,True,4,4,54,"[{""word"": ""almost"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""and"", ""timed_overlap"": 2, ""column_overlap"": 4}, {""word"": ""some"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""I"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""like"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,31,31,0
100,45,neural,4,and,like,94,94,94,True,4,4,45,"[{""word"": ""like"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""am"", ""timed_overlap"": 3, ""column_overlap"": 3}, {""word"": ""room"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Mrs."", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""Here"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,56,56,0
100,46,neural,1,--,--,42,42,42,True,9,9,45,"[{""word"": ""--"", ""timed_overlap"": 9, ""column_overlap"": 9}, {""word"": ""``"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""o"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""highness"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""put"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,55,10,0
100,46,neural,2,it,it,53,53,53,True,4,4,42,"[{""word"": ""it"", ""timed_overlap"": 4, ""column_overlap"": 4}, {""word"": ""Pegasus"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""behind"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Frank"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""said"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,42,42,0
100,46,neural,3,was,was,74,74,74,True,5,5,49,"[{""word"": ""was"", ""timed_overlap"": 5, ""column_overlap"": 5}, {""word"": ""harm"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""more"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""likes"", ""timed_overlap"": 1, ""column_overlap"": 4}, {""word"": ""word"", ""timed_overlap"": 1, ""column_overlap"": 3}]",completed,53,53,0
100,46,neural,4,an,back,88,88,88,True,2,3,38,"[{""word"": ""back"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""horses"", ""timed_overlap"": 2, ""column_overlap"": 3}, {""word"": ""man"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""Now"", ""timed_overlap"": 2, ""column_overlap"": 2}, {""word"": ""heated"", ""timed_overlap"": 2, ""column_overlap"": 2}]",completed,74,74,0
