column,time,segment_id,is_expected_event,total_psp,predicted_source_psp,burst_only_psp,unlabelled_psp,predicted_without_burst_crosses,burst_only_crosses,classification,contributor_count,diagnostic_label,sentence_index,phase,step,decoded_correct
47,0.2837445746527778,804,True,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,10,cue,1,
98,0.3393001302083334,805,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,10,cue,1,
55,0.39485568576388896,806,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,10,cue,1,
97,0.4499999999999904,807,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,10,cue,1,
23,0.5059667968749892,808,True,1.0001408231000053,0.0,1.0001408231000053,0.0,False,True,burst-only,10,nonpaper diagnostic,10,cue,1,
14,0.3615474446614584,385,False,0.9999844920193582,0.0,0.9999844920193582,0.0,False,True,burst-only,3,nonpaper diagnostic,10,cue,1,
5,0.004999999999999893,809,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
94,0.0616700575086806,810,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
90,0.11722561306423618,811,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
16,0.17278116861979176,812,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
43,0.22833672417534734,813,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
45,0.2838922797309029,814,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
10,0.3394478352864583,815,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
87,0.3949999999999916,816,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
60,0.4499999999999904,817,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
9,0.5061145019531141,818,True,1.0000788781381833,1.0000788781381833,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,2,
51,0.004999999999999893,819,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
26,0.061522352430555705,820,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
92,0.11707790798611128,821,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
23,0.17263346354166664,822,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
9,0.22818901909722222,823,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
43,0.2837445746527778,824,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
38,0.3393001302083334,825,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
60,0.39485568576388896,826,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
12,0.4499999999999904,827,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
1,0.5059667968749892,828,True,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,3,
99,0.004999999999999893,829,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
18,0.061522352430555705,830,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
6,0.11707790798611128,831,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
80,0.17263346354166664,832,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
14,0.22818901909722222,833,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
57,0.2837445746527778,834,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
13,0.3393001302083334,835,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
68,0.39485568576388896,836,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
83,0.4499999999999904,837,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
81,0.5078857421874892,838,True,1.0000448442291552,1.0000448442291552,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,4,
45,0.004999999999999893,839,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
81,0.061762830946180625,840,True,1.0001100605753661,1.0001100605753661,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
79,0.11722561306423618,841,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
6,0.17287394205729156,842,True,1.00011006057535,1.00011006057535,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
29,0.22833672417534734,843,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
34,0.2839850531684027,844,True,1.00011006057535,1.00011006057535,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
85,0.3395406087239583,845,True,1.0001100605753661,1.0001100605753661,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
38,0.3949999999999916,846,True,1.0001100605753661,1.0001100605753661,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
43,0.4499999999999904,847,True,1.0001100605753661,1.0001100605753661,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
27,0.5062072753906139,848,True,1.0001100605753075,1.0001100605753075,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,cue,5,
97,0.004999999999999893,849,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
29,0.0616700575086806,850,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
65,0.11722561306423618,851,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
36,0.17278116861979176,852,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
3,0.22833672417534734,853,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
8,0.2838922797309029,854,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
72,0.3394478352864583,855,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
98,0.3949999999999916,856,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
13,0.4499999999999904,857,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
51,0.5061145019531141,858,True,1.0000788781381833,1.0000788781381833,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,1,True
84,0.011916503906250098,859,True,0.9999867445088282,0.9999867445088282,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
51,0.06747205946180568,860,True,0.9999867445088282,0.9999867445088282,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
72,0.12302761501736126,861,True,0.9999867445088282,0.9999867445088282,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
23,0.17858317057291662,862,True,0.9999867445088144,0.9999867445088144,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
68,0.2341387261284722,863,True,0.9999867445088144,0.9999867445088144,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
9,0.2896942816840278,864,True,0.9999867445088144,0.9999867445088144,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
49,0.34499999999999265,865,True,0.9999867445088282,0.9999867445088282,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
65,0.3999999999999915,866,True,0.9999867445088282,0.9999867445088282,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
63,0.4549999999999903,867,True,0.9999867445088282,0.9999867445088282,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
82,0.5119165039062392,868,True,0.9999867445088022,0.9999867445088022,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,2,True
84,0.017647840711795926,869,True,1.0001329861389485,1.0001329861389485,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
10,0.0732033962673515,870,True,1.0001329861389485,1.0001329861389485,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
58,0.1287589518229071,871,True,1.0001329861389485,1.0001329861389485,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
83,0.18431450737846244,872,True,1.0001329861389343,1.0001329861389343,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
35,0.23987006293401802,873,True,1.0001329861389343,1.0001329861389343,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
52,0.2949999999999937,874,True,1.0001329861389343,1.0001329861389343,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
70,0.34999999999999254,875,True,1.0001329861389485,1.0001329861389485,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
90,0.40653672960068477,876,True,1.0001329861389485,1.0001329861389485,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
32,0.46209228515624035,877,True,1.0001329861389485,1.0001329861389485,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
40,0.5176478407117853,878,True,1.0001329861389532,1.0001329861389532,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,3,True
60,0.02378092447915936,879,True,1.0001371373215053,1.0001371373215053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,4,True
48,0.07918023003471486,880,True,1.0000829063591268,1.0000829063591268,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,4,True
90,0.13489203559027052,881,True,1.0001371373215053,1.0001371373215053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,4,True
50,0.18999999999999595,882,True,1.000137137321492,1.000137137321492,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,4,True
53,0.24499999999999478,883,True,1.000137137321492,1.000137137321492,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,4,True
9,0.30155870225693704,884,True,1.000137137321492,1.000137137321492,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,4,True
80,0.4126698133680482,885,True,1.0001371373215053,1.0001371373215053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,4,True
25,0.4679214138454788,886,True,1.000145672706115,1.000145672706115,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,4,True
99,0.5237809244791487,887,True,1.000137137321501,1.000137137321501,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,10,suffix,4,True
74,0.004999999999999893,888,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
81,0.061522352430555705,889,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
31,0.11707790798611128,890,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
1,0.17455240885416656,891,True,1.0000448442291643,0.0,1.0000448442291643,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
76,0.22818901909722222,892,True,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
47,0.2837445746527778,893,True,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
79,0.3393001302083334,894,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
58,0.39485568576388896,895,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
16,0.4499999999999904,896,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
75,0.5059667968749892,897,True,1.0001408231000053,0.0,1.0001408231000053,0.0,False,True,burst-only,10,nonpaper diagnostic,11,cue,1,
14,0.41710300021701396,385,False,0.9999844920193582,0.0,0.9999844920193582,0.0,False,True,burst-only,3,nonpaper diagnostic,11,cue,1,
60,0.004999999999999893,898,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,2,
67,0.0616700575086806,899,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,2,
40,0.11722561306423618,900,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,2,
24,0.2299999999999951,902,True,0.999987952927577,0.999987952927577,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,2,
53,0.2838922797309029,903,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,2,
79,0.3394478352864583,904,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,2,
3,0.3949999999999916,905,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,2,
33,0.4499999999999904,906,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,2,
16,0.5061145019531141,907,True,1.0000788781381833,1.0000788781381833,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,2,
94,0.004999999999999893,908,True,0.9999820760180033,0.9001875307534775,0.09979454526452579,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,3,
32,0.11720974392361105,910,True,0.9999820760180033,0.9001875307534775,0.09979454526452579,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,3,
56,0.17276529947916663,911,True,0.9999820760180019,0.9001875307534761,0.09979454526452579,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,3,
51,0.22832085503472221,912,True,0.9999820760180019,0.9001875307534761,0.09979454526452579,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,3,
64,0.2838764105902778,913,True,0.9999820760180019,0.9001875307534761,0.09979454526452579,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,3,
97,0.39498752170138873,915,True,0.9999820760180033,0.9001875307534775,0.09979454526452579,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,3,
25,0.4499999999999904,916,True,0.9999820760180033,0.9001875307534775,0.09979454526452579,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,3,
82,0.5060986328124892,917,True,0.9999820760179879,0.9001875307534637,0.09979454526452426,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,3,
23,0.004999999999999893,918,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
50,0.061522352430555705,919,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
77,0.11707790798611128,920,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
82,0.17263346354166664,921,True,1.0001408231000193,0.8001126584800151,0.20002816462000417,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
73,0.22818901909722222,922,True,1.0001408231000193,0.8001126584800151,0.20002816462000417,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
12,0.2837445746527778,923,True,1.0001408231000193,0.8001126584800151,0.20002816462000417,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
5,0.3393001302083334,924,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
18,0.39485568576388896,925,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
27,0.4499999999999904,926,True,1.0001408231000364,0.8001126584800291,0.20002816462000728,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
56,0.5059667968749892,927,True,1.0001408231000053,0.8001126584800042,0.20002816462000106,0.0,False,False,burst-assisted,10,nonpaper diagnostic,11,cue,4,
84,0.004999999999999893,928,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
10,0.061522352430555705,929,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
58,0.11707790798611128,930,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
83,0.17263346354166664,931,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
35,0.22818901909722222,932,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
52,0.2849999999999939,933,True,1.0000448442291643,1.0000448442291643,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
70,0.3393001302083334,934,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
90,0.39485568576388896,935,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
32,0.4499999999999904,936,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
40,0.5059667968749892,937,True,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,cue,5,
48,0.004999999999999893,938,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
1,0.0616700575086806,939,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
12,0.11722561306423618,940,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
33,0.17278116861979176,941,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
32,0.22833672417534734,942,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
35,0.2838922797309029,943,True,1.0000788781382262,1.0000788781382262,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
43,0.3394478352864583,944,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
70,0.3949999999999916,945,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
69,0.4499999999999904,946,True,1.000078878138213,1.000078878138213,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
65,0.5059667968749892,947,True,1.0001408231000053,1.0001408231000053,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,1,True
53,0.01190185546875,948,True,1.0000164204812751,1.0000164204812751,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
66,0.06745741102430558,949,True,1.0000164204812751,1.0000164204812751,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
72,0.12301296657986116,950,True,1.0000164204812751,1.0000164204812751,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
12,0.17856852213541652,951,True,1.0000164204812616,1.0000164204812616,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
81,0.2341240776909721,952,True,1.0000164204812616,1.0000164204812616,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
56,0.2896796332465277,953,True,1.0000164204812616,1.0000164204812616,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
82,0.34499999999999265,954,True,1.0000164204812751,1.0000164204812751,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
9,0.3999999999999915,955,True,1.0000164204812751,1.0000164204812751,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
70,0.4549999999999903,956,True,1.0000164204812751,1.0000164204812751,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
76,0.5119018554687393,957,True,1.00001642048128,1.00001642048128,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,2,True
85,0.017636854383670908,958,True,1.0000529075116744,1.0000529075116744,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
97,0.07319240993922649,959,True,1.0000529075116744,1.0000529075116744,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
5,0.12874796549478207,960,True,1.0000529075116744,1.0000529075116744,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
49,0.18430352105033743,961,True,1.0000529075116606,1.0000529075116606,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
20,0.239859076605893,962,True,1.0000529075116606,1.0000529075116606,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
60,0.2949999999999937,963,True,1.0000529075116606,1.0000529075116606,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
21,0.34999999999999254,964,True,1.0000529075116744,1.0000529075116744,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
63,0.40652574327255975,965,True,1.0000529075116744,1.0000529075116744,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
69,0.4620812988281153,966,True,1.0000529075116744,1.0000529075116744,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
78,0.5176368543836602,967,True,1.00005290751167,1.00005290751167,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,3,True
9,0.023467203776034395,968,True,1.0000211621249675,1.0000211621249675,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
10,0.07902275933158998,969,True,1.0000211621249675,1.0000211621249675,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
11,0.13457831488714556,970,True,1.0000211621249675,1.0000211621249675,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
81,0.18999999999999595,971,True,1.0000211621249537,1.0000211621249537,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
14,0.24499999999999478,972,True,1.0000211621249537,1.0000211621249537,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
32,0.2999999999999936,973,True,1.0000211621249537,1.0000211621249537,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
53,0.35680053710936765,974,True,1.0000211621249675,1.0000211621249675,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
93,0.41235609266492323,975,True,1.0000211621249675,1.0000211621249675,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
42,0.4679116482204788,976,True,1.0000211621249675,1.0000211621249675,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
49,0.5234672037760235,977,True,1.0000211621249324,1.0000211621249324,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,11,suffix,4,True
67,0.004999999999999893,978,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
36,0.061522352430555705,979,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
61,0.11707790798611128,980,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
83,0.17263346354166664,981,True,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
34,0.22818901909722222,982,True,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
71,0.2837445746527778,983,True,1.0001408231000193,0.0,1.0001408231000193,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
84,0.3393001302083334,984,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
91,0.39485568576388896,985,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
95,0.4499999999999904,986,True,1.0001408231000364,0.0,1.0001408231000364,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
37,0.5059667968749892,987,True,1.0001408231000053,0.0,1.0001408231000053,0.0,False,True,burst-only,10,nonpaper diagnostic,12,cue,1,
14,0.13878567165798628,385,False,0.9999817695314477,0.0,0.9999817695314477,0.0,False,True,burst-only,3,nonpaper diagnostic,12,cue,1,
9,0.004999999999999893,988,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,12,cue,2,
10,0.061522352430555705,989,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,12,cue,2,
11,0.11707790798611128,990,True,1.0001408231000364,1.0001408231000364,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,12,cue,2,
81,0.17263346354166664,991,True,1.0001408231000193,1.0001408231000193,0.0,0.0,True,False,predicted-supported,10,nonpaper diagnostic,12,cue,2,
